id,name,average,usersrated,number of comments,complexity votes,average complexity,year published,min player number,max player number,min play time,max play time,expected play time,minimum age limit,category,mechanism,game designer,publisher,url,bag of words
187988,Pyramid Arcade,7.81856,839,327,13,2.3077,2016,1,10,5,180,180,5,abstract_strategy space_exploration dice game_system animals science_fiction,cooperative_game simultaneous_action_selection betting_and_bluffing area_majority_/_influence modular_board pattern_building push_your_luck tile_placement set_collection dice_rolling rock-paper-scissors player_elimination,andrew_looney john_cooper kristin_looney,looney_labs,https://boardgamegeek.com/xmlapi2/thing?id=187988&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,abstract_strategy space_exploration dice game_system animals science_fiction cooperative_game simultaneous_action_selection betting_and_bluffing area_majority_/_influence modular_board pattern_building push_your_luck tile_placement set_collection dice_rolling rock-paper-scissors player_elimination andrew_looney john_cooper kristin_looney looney_labs
191710,Catan: Big Box,7.61292,491,66,9,2.1111,2016,3,6,75,75,75,10,civilization negotiation,network_and_route_building hand_management modular_board dice_rolling trading,klaus_teuber,"swan_panasia_co.,_ltd. giochi_uniti devir kosmos albi",https://boardgamegeek.com/xmlapi2/thing?id=191710&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"civilization negotiation network_and_route_building hand_management modular_board dice_rolling trading klaus_teuber swan_panasia_co.,_ltd. giochi_uniti devir kosmos albi"
192663,Fleet Commander: Genesis,7.79229,175,75,7,2.7143,2016,2,4,30,120,120,12,science_fiction miniatures wargame,dice_rolling secret_unit_deployment hand_management grid_movement,didier_dincher,capsicum_games,https://boardgamegeek.com/xmlapi2/thing?id=192663&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,science_fiction miniatures wargame dice_rolling secret_unit_deployment hand_management grid_movement didier_dincher capsicum_games
193927,Vanuatu (Second Edition),7.51381,1200,316,52,3.3462,2016,2,5,60,90,90,12,economic nautical,action_drafting hexagon_grid modular_board turn_order:_claim_action grid_movement map_addition auction/bidding,alain_epron,quined_games,https://boardgamegeek.com/xmlapi2/thing?id=193927&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic nautical action_drafting hexagon_grid modular_board turn_order:_claim_action grid_movement map_addition auction/bidding alain_epron quined_games
201856,Last Will,7.22774,206,39,5,2.4,2016,2,5,45,75,75,13,economic humor card_game,worker_placement action_points hand_management,vladimír_suchý,uplay.it_edizioni czech_games_edition cranio_creations,https://boardgamegeek.com/xmlapi2/thing?id=201856&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic humor card_game worker_placement action_points hand_management vladimír_suchý uplay.it_edizioni czech_games_edition cranio_creations
203219,Rivals for Catan: Deluxe,7.13628,663,134,14,2.3571,2016,2,2,45,60,60,10,card_game territory_building,hand_management dice_rolling open_drafting trading random_production,klaus_teuber,catan_studio ideal_board_games galakta edge_entertainment kosmos albi,https://boardgamegeek.com/xmlapi2/thing?id=203219&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,card_game territory_building hand_management dice_rolling open_drafting trading random_production klaus_teuber catan_studio ideal_board_games galakta edge_entertainment kosmos albi
206236,Wallenstein Big Box,7.79522,152,56,3,3.3333,2016,3,5,90,120,120,21,economic renaissance territory_building,simultaneous_action_selection action_points area_movement area_majority_/_influence variable_phase_order action_queue,dirk_henn,queen_games,https://boardgamegeek.com/xmlapi2/thing?id=206236&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic renaissance territory_building simultaneous_action_selection action_points area_movement area_majority_/_influence variable_phase_order action_queue dirk_henn queen_games
206593,Stronghold: Undead (Second Edition) – Kickstarter Edition,7.6464,227,88,17,3.8235,2021,2,2,90,90,90,14,horror fantasy fighting medieval,area_majority_/_influence action_points point_to_point_movement variable_player_powers,ignacy_trzewiczek,stronghold_games portal_games pegasus_spiele,https://boardgamegeek.com/xmlapi2/thing?id=206593&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,horror fantasy fighting medieval area_majority_/_influence action_points point_to_point_movement variable_player_powers ignacy_trzewiczek stronghold_games portal_games pegasus_spiele
212956,Room 25 Ultimate,7.36691,825,196,21,2.2381,2016,1,8,30,60,60,10,maze bluffing horror movies_/_tv_/_radio_theme science_fiction,team-based_game variable_player_powers cooperative_game simultaneous_action_selection memory modular_board traitor_game action_queue player_elimination,françois_rouzé,lavka_games matagot rebel_sp._z_o.o. nova_era_(нова_ера) board_game_box surfin'_meeple_china,https://boardgamegeek.com/xmlapi2/thing?id=212956&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,maze bluffing horror movies_/_tv_/_radio_theme science_fiction team-based_game variable_player_powers cooperative_game simultaneous_action_selection memory modular_board traitor_game action_queue player_elimination françois_rouzé lavka_games matagot rebel_sp._z_o.o. nova_era_(нова_ера) board_game_box surfin'_meeple_china
213460,Unlock!: Escape Adventures,7.35681,6482,1111,99,2.101,2017,2,6,45,75,75,10,card_game puzzle,scenario_/_mission_/_campaign_game storytelling elapsed_real_time_ending cooperative_game,cyril_demaegd alice_carroll thomas_cauët,morapiaf asmodee kaissa_chess_&_games meanbook_games jd_éditions korea_boardgames rebel_sp._z_o.o. asterion_press gém_klub_kft. siam_board_games space_cowboys adc_blackfire_entertainment lifestyle_boardgames_ltd,https://boardgamegeek.com/xmlapi2/thing?id=213460&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,card_game puzzle scenario_/_mission_/_campaign_game storytelling elapsed_real_time_ending cooperative_game cyril_demaegd alice_carroll thomas_cauët morapiaf asmodee kaissa_chess_&_games meanbook_games jd_éditions korea_boardgames rebel_sp._z_o.o. asterion_press gém_klub_kft. siam_board_games space_cowboys adc_blackfire_entertainment lifestyle_boardgames_ltd
213788,Ascension: Year Three Collector's Edition,7.97971,219,51,2,2.5,2016,1,6,30,30,30,13,fantasy card_game,"deck,_bag,_and_pool_building open_drafting hand_management",justin_gary,stone_blade_entertainment,https://boardgamegeek.com/xmlapi2/thing?id=213788&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"fantasy card_game deck,_bag,_and_pool_building open_drafting hand_management justin_gary stone_blade_entertainment"
213984,Notre Dame: 10th Anniversary,7.53702,2311,552,77,2.5065,2017,2,5,45,75,75,10,economic renaissance,area_majority_/_influence open_drafting point_to_point_movement,stefan_feld,maldito_games ravensburger broadway_toys_ltd alea,https://boardgamegeek.com/xmlapi2/thing?id=213984&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic renaissance area_majority_/_influence open_drafting point_to_point_movement stefan_feld maldito_games ravensburger broadway_toys_ltd alea
214000,In the Year of the Dragon: 10th Anniversary,7.56326,2015,478,69,2.913,2017,2,5,75,100,100,12,economic medieval,events turn_order:_stat-based action_drafting hand_management,stefan_feld,maldito_games ravensburger rebel_sp._z_o.o. alea,https://boardgamegeek.com/xmlapi2/thing?id=214000&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic medieval events turn_order:_stat-based action_drafting hand_management stefan_feld maldito_games ravensburger rebel_sp._z_o.o. alea
215946,Sub Terra: Collector's Edition,7.80305,342,103,6,1.6667,2017,1,6,60,60,60,10,horror exploration,variable_player_powers network_and_route_building cooperative_game pick-up_and_deliver action_points modular_board push_your_luck grid_movement,tim_pinder,inside_the_box_board_games_llp_(itb) schwerkraft-verlag,https://boardgamegeek.com/xmlapi2/thing?id=215946&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,horror exploration variable_player_powers network_and_route_building cooperative_game pick-up_and_deliver action_points modular_board push_your_luck grid_movement tim_pinder inside_the_box_board_games_llp_(itb) schwerkraft-verlag
216123,Звёздные империи. Подарочное издание (Star Realms. Gift Edition),7.72089,350,38,9,1.7778,2015,2,2,30,60,60,12,fighting card_game science_fiction,"deck,_bag,_and_pool_building open_drafting take_that",darwin_kastle robert_dougherty,wise_wizard_games hobby_world,https://boardgamegeek.com/xmlapi2/thing?id=216123&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"fighting card_game science_fiction deck,_bag,_and_pool_building open_drafting take_that darwin_kastle robert_dougherty wise_wizard_games hobby_world"
216725,Villages of Valeria: Deluxe Kickstarter Edition,7.23661,471,141,12,2.0833,2016,1,5,30,60,60,14,fantasy city_building card_game,open_drafting hand_management follow,rick_holzgrafe isaias_vallejo,daily_magic_games,https://boardgamegeek.com/xmlapi2/thing?id=216725&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy city_building card_game open_drafting hand_management follow rick_holzgrafe isaias_vallejo daily_magic_games
216849,Dominion (Second Edition) Big Box,8.16318,951,199,19,2.2632,2016,2,6,30,30,30,13,card_game medieval,"deck,_bag,_and_pool_building open_drafting hand_management",donald_x._vaccarino,rio_grande_games,https://boardgamegeek.com/xmlapi2/thing?id=216849&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"card_game medieval deck,_bag,_and_pool_building open_drafting hand_management donald_x._vaccarino rio_grande_games"
219774,Vikings Gone Wild Ultimate Set,7.67526,131,29,5,2.6,2017,2,5,40,70,70,10,card_game mythology medieval fantasy humor,"deck,_bag,_and_pool_building hand_management",julien_vergonjeanne,lucky_duck_games,https://boardgamegeek.com/xmlapi2/thing?id=219774&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"card_game mythology medieval fantasy humor deck,_bag,_and_pool_building hand_management julien_vergonjeanne lucky_duck_games"
222988,Helionox: Deluxe Edition,7.24753,509,214,18,2.6111,2017,1,4,30,90,90,9,card_game science_fiction,"worker_placement deck,_bag,_and_pool_building variable_player_powers hand_management",taran_lewis_kratz,mr._b_games,https://boardgamegeek.com/xmlapi2/thing?id=222988&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"card_game science_fiction worker_placement deck,_bag,_and_pool_building variable_player_powers hand_management taran_lewis_kratz mr._b_games"
228867,Unlock!: Mystery Adventures,7.3416,3756,624,43,2.0698,2017,1,6,45,75,75,10,card_game real-time exploration puzzle,storytelling cooperative_game,arnaud_ladagnous fabrice_mazza sébastien_pauchon billy_stevenson,hobby_japan korea_boardgames gém_klub_kft. space_cowboys asmodee,https://boardgamegeek.com/xmlapi2/thing?id=228867&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,card_game real-time exploration puzzle storytelling cooperative_game arnaud_ladagnous fabrice_mazza sébastien_pauchon billy_stevenson hobby_japan korea_boardgames gém_klub_kft. space_cowboys asmodee
229130,Kingdom Builder: Big Box (Second Edition),8.01634,685,151,15,2.2,2017,2,5,45,45,45,8,territory_building medieval,network_and_route_building enclosure area_majority_/_influence modular_board grid_movement,donald_x._vaccarino,queen_games calamity_games,https://boardgamegeek.com/xmlapi2/thing?id=229130&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,territory_building medieval network_and_route_building enclosure area_majority_/_influence modular_board grid_movement donald_x._vaccarino queen_games calamity_games
230914,Carcassonne Big Box 6,8.09578,4485,658,123,1.9512,2017,2,6,35,35,35,7,territory_building city_building medieval,area_majority_/_influence tile_placement pattern_building,klaus-jürgen_wrede,"oxygame swan_panasia_co.,_ltd. z-man_games kaissa_chess_&_games fantasmagoria giochi_uniti devir korea_boardgames bard_centrum_gier hans_im_glück hobby_world mindok lautapelit.fi 999_games",https://boardgamegeek.com/xmlapi2/thing?id=230914&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"territory_building city_building medieval area_majority_/_influence tile_placement pattern_building klaus-jürgen_wrede oxygame swan_panasia_co.,_ltd. z-man_games kaissa_chess_&_games fantasmagoria giochi_uniti devir korea_boardgames bard_centrum_gier hans_im_glück hobby_world mindok lautapelit.fi 999_games"
231942,Last Night on Earth: The Zombie Game – 10 Year Anniversary Edition,7.9945,265,89,7,2.7143,2017,2,6,90,90,90,12,horror fighting zombies miniatures,team-based_game variable_player_powers hand_management roll_/_spin_and_move modular_board dice_rolling,jason_c._hill,flying_frog_productions,https://boardgamegeek.com/xmlapi2/thing?id=231942&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,horror fighting zombies miniatures team-based_game variable_player_powers hand_management roll_/_spin_and_move modular_board dice_rolling jason_c._hill flying_frog_productions
232894,Escape: The Curse of the Temple – Big Box Second Edition,7.8697,559,142,6,2.0,2017,1,6,10,10,10,8,dice exploration real-time adventure,dice_rolling modular_board tile_placement cooperative_game,kristian_amundsen_østby,queen_games vem_pra_mesa_jogos,https://boardgamegeek.com/xmlapi2/thing?id=232894&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,dice exploration real-time adventure dice_rolling modular_board tile_placement cooperative_game kristian_amundsen_østby queen_games vem_pra_mesa_jogos
232900,Anachrony Leader Box,8.22289,165,64,2,4.0,2017,1,4,60,90,90,15,economic science_fiction,dice_rolling variable_player_powers worker_placement,viktor_peter dávid_turczi richard_amann,mindclash_games,https://boardgamegeek.com/xmlapi2/thing?id=232900&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic science_fiction dice_rolling variable_player_powers worker_placement viktor_peter dávid_turczi richard_amann mindclash_games
236781,Cerebria: The Inside World – Origin Box,8.18714,572,211,37,4.4054,2018,1,6,70,160,160,14,fantasy,"variable_player_powers cooperative_game hand_management deck,_bag,_and_pool_building action_points area_majority_/_influence point_to_point_movement",viktor_peter richard_amann,mindclash_games,https://boardgamegeek.com/xmlapi2/thing?id=236781&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"fantasy variable_player_powers cooperative_game hand_management deck,_bag,_and_pool_building action_points area_majority_/_influence point_to_point_movement viktor_peter richard_amann mindclash_games"
